"date","value","type","groupid","group","underlyer"
"2014-03-11",93.2,"future",27,"VPOS","AXP_US"
"2014-03-12",92.9,"future",27,"VPOS","AXP_US"
"2014-03-13",90.69,"future",27,"VPOS","AXP_US"
"2014-03-14",90.17,"future",27,"VPOS","AXP_US"
"2014-03-17",91.26,"future",27,"VPOS","AXP_US"
"2014-03-18",91.59,"future",27,"VPOS","AXP_US"
"2014-03-19",90.73,"future",27,"VPOS","AXP_US"
"2014-03-20",91.69,"future",27,"VPOS","AXP_US"
"2014-03-21",91.52,"future",27,"VPOS","AXP_US"
"2014-03-24",91.01,"future",27,"VPOS","AXP_US"
"2014-03-25",90.84,"future",27,"VPOS","AXP_US"
"2014-03-26",89.66,"future",27,"VPOS","AXP_US"
"2014-03-27",89.99,"future",27,"VPOS","AXP_US"
"2014-03-28",90.46,"future",27,"VPOS","AXP_US"
"2014-03-31",90.03,"future",27,"VPOS","AXP_US"
"2014-04-01",91.17,"future",27,"VPOS","AXP_US"
"2014-04-02",90.4,"future",27,"VPOS","AXP_US"
"2014-04-03",90.98,"future",27,"VPOS","AXP_US"
"2014-04-04",89.17,"future",27,"VPOS","AXP_US"
"2014-04-07",86.6,"future",27,"VPOS","AXP_US"
"2014-04-08",86.49,"future",27,"VPOS","AXP_US"
"2014-04-09",88.72,"future",27,"VPOS","AXP_US"
"2014-04-10",85.36,"future",27,"VPOS","AXP_US"
"2014-04-11",84.54,"future",27,"VPOS","AXP_US"
"2014-04-14",85.5,"future",27,"VPOS","AXP_US"
"2014-04-15",86.04,"future",27,"VPOS","AXP_US"
"2014-04-16",87.4,"future",27,"VPOS","AXP_US"
"2014-04-17",86.22,"future",27,"VPOS","AXP_US"
"2014-04-18",86.22,"future",27,"VPOS","AXP_US"
"2014-04-21",86.67,"future",27,"VPOS","AXP_US"
"2014-04-22",87.07,"future",27,"VPOS","AXP_US"
"2014-04-23",87.13,"future",27,"VPOS","AXP_US"
"2014-04-24",87.41,"future",27,"VPOS","AXP_US"
"2014-04-25",87.03,"future",27,"VPOS","AXP_US"
"2014-04-28",87.06,"future",27,"VPOS","AXP_US"
"2014-04-29",87.79,"future",27,"VPOS","AXP_US"
"2014-04-30",87.43,"future",27,"VPOS","AXP_US"
"2014-05-01",86.82,"future",27,"VPOS","AXP_US"
"2014-05-02",86.93,"future",27,"VPOS","AXP_US"
"2014-05-05",87.36,"future",27,"VPOS","AXP_US"
"2014-05-06",86.2,"future",27,"VPOS","AXP_US"
"2014-05-07",87.98,"future",27,"VPOS","AXP_US"
"2014-05-08",88.62,"future",27,"VPOS","AXP_US"
"2010-07-12",29.9,"past",359,"VPOS","XLU_US"
"2010-07-13",30,"past",359,"VPOS","XLU_US"
"2010-07-14",30.01,"past",359,"VPOS","XLU_US"
"2010-07-15",30.21,"past",359,"VPOS","XLU_US"
"2010-07-16",29.69,"past",359,"VPOS","XLU_US"
"2010-07-19",30.15,"past",359,"VPOS","XLU_US"
"2010-07-20",30.42,"past",359,"VPOS","XLU_US"
"2010-07-21",29.95,"past",359,"VPOS","XLU_US"
"2010-07-22",30.43,"past",359,"VPOS","XLU_US"
"2010-07-23",30.48,"past",359,"VPOS","XLU_US"
"2010-07-26",30.7,"past",359,"VPOS","XLU_US"
"2010-07-27",31.15,"past",359,"VPOS","XLU_US"
"2010-07-28",31,"past",359,"VPOS","XLU_US"
"2010-07-29",30.52,"past",359,"VPOS","XLU_US"
"2010-07-30",30.37,"past",359,"VPOS","XLU_US"
"2010-08-02",31,"past",359,"VPOS","XLU_US"
"2010-08-03",30.85,"past",359,"VPOS","XLU_US"
"2010-08-04",30.98,"past",359,"VPOS","XLU_US"
"2010-08-05",30.93,"past",359,"VPOS","XLU_US"
"2010-08-06",30.99,"past",359,"VPOS","XLU_US"
"2010-08-09",31.1,"past",359,"VPOS","XLU_US"
"2010-08-10",31.28,"past",359,"VPOS","XLU_US"
"2010-08-11",30.65,"past",359,"VPOS","XLU_US"
"2010-08-12",30.59,"past",359,"VPOS","XLU_US"
"2010-08-13",30.7,"past",359,"VPOS","XLU_US"
"2010-08-16",30.7,"past",359,"VPOS","XLU_US"
"2010-08-17",31,"past",359,"VPOS","XLU_US"
"2010-08-18",30.83,"past",359,"VPOS","XLU_US"
"2010-08-19",30.39,"past",359,"VPOS","XLU_US"
"2010-08-20",30.47,"past",359,"VPOS","XLU_US"
"2010-08-23",30.67,"past",359,"VPOS","XLU_US"
"2010-08-24",30.7225,"past",359,"VPOS","XLU_US"
"2010-08-25",30.7,"past",359,"VPOS","XLU_US"
"2010-08-26",30.56,"past",359,"VPOS","XLU_US"
"2010-08-27",31.14,"past",359,"VPOS","XLU_US"
"2010-08-30",30.67,"past",359,"VPOS","XLU_US"
"2010-08-31",30.81,"past",359,"VPOS","XLU_US"
"2010-09-01",31.48,"past",359,"VPOS","XLU_US"
"2010-09-02",31.48,"past",359,"VPOS","XLU_US"
"2010-09-03",31.62,"past",359,"VPOS","XLU_US"
"2010-09-06",31.62,"past",359,"VPOS","XLU_US"
"2010-09-07",31.46,"past",359,"VPOS","XLU_US"
"2010-09-08",31.31,"past",359,"VPOS","XLU_US"
"2010-09-09",31.62,"past",359,"VPOS","XLU_US"
"2010-09-10",31.44,"past",359,"VPOS","XLU_US"
"2010-09-13",31.55,"past",359,"VPOS","XLU_US"
"2010-09-14",31.51,"past",359,"VPOS","XLU_US"
"2010-09-15",31.33,"past",359,"VPOS","XLU_US"
"2010-09-16",31.22,"past",359,"VPOS","XLU_US"
"2010-09-17",30.85,"past",359,"VPOS","XLU_US"
"2010-09-20",31.26,"past",359,"VPOS","XLU_US"
"2010-09-21",31.1,"past",359,"VPOS","XLU_US"
"2010-09-22",31.32,"past",359,"VPOS","XLU_US"
"2010-09-23",30.96,"past",359,"VPOS","XLU_US"
"2010-09-24",31.46,"past",359,"VPOS","XLU_US"
"2010-09-27",31.52,"past",359,"VPOS","XLU_US"
"2010-09-28",31.54,"past",359,"VPOS","XLU_US"
"2010-09-29",31.48,"past",359,"VPOS","XLU_US"
"2010-09-30",31.38,"past",359,"VPOS","XLU_US"
"2010-10-01",31.55,"past",359,"VPOS","XLU_US"
"2010-10-04",31.49,"past",359,"VPOS","XLU_US"
"2010-10-05",31.84,"past",359,"VPOS","XLU_US"
"2010-10-06",31.69,"past",359,"VPOS","XLU_US"
"2010-10-07",31.75,"past",359,"VPOS","XLU_US"
"2010-10-08",31.85,"past",359,"VPOS","XLU_US"
"2010-10-11",31.86,"past",359,"VPOS","XLU_US"
"2010-10-12",31.73,"past",359,"VPOS","XLU_US"
"2010-10-13",31.85,"past",359,"VPOS","XLU_US"
"2010-10-14",31.8,"past",359,"VPOS","XLU_US"
"2010-10-15",31.895,"past",359,"VPOS","XLU_US"
"2010-10-18",31.9,"past",359,"VPOS","XLU_US"
"2010-10-19",31.96,"past",359,"VPOS","XLU_US"
"2010-10-20",32.22,"past",359,"VPOS","XLU_US"
"2010-10-21",32.08,"past",359,"VPOS","XLU_US"
"2010-10-22",31.87,"past",359,"VPOS","XLU_US"
"2010-10-25",31.8,"past",359,"VPOS","XLU_US"
"2010-10-26",31.72,"past",359,"VPOS","XLU_US"
"2010-10-27",31.59,"past",359,"VPOS","XLU_US"
"2010-10-28",31.67,"past",359,"VPOS","XLU_US"
"2010-10-29",31.72,"past",359,"VPOS","XLU_US"
"2010-11-01",31.41,"past",359,"VPOS","XLU_US"
"2010-11-02",31.78,"past",359,"VPOS","XLU_US"
"2010-11-03",31.72,"past",359,"VPOS","XLU_US"
"2010-11-04",32.06,"past",359,"VPOS","XLU_US"
"2010-11-05",32.05,"past",359,"VPOS","XLU_US"
"2010-11-08",31.87,"past",359,"VPOS","XLU_US"
"2010-11-09",31.76,"past",359,"VPOS","XLU_US"
"2010-11-10",31.62,"past",359,"VPOS","XLU_US"
"2010-11-11",31.6,"past",359,"VPOS","XLU_US"
"2010-11-12",31.34,"past",359,"VPOS","XLU_US"
"2010-11-15",31.445,"past",359,"VPOS","XLU_US"
"2010-11-16",31.08,"past",359,"VPOS","XLU_US"
"2010-11-17",31.065,"past",359,"VPOS","XLU_US"
"2010-11-18",31.25,"past",359,"VPOS","XLU_US"
"2010-11-19",31.13,"past",359,"VPOS","XLU_US"
"2010-11-22",31.22,"past",359,"VPOS","XLU_US"
"2010-11-23",30.88,"past",359,"VPOS","XLU_US"
"2010-11-24",31.065,"past",359,"VPOS","XLU_US"
"2010-11-25",31.065,"past",359,"VPOS","XLU_US"
"2010-11-26",30.86,"past",359,"VPOS","XLU_US"
"2010-11-29",30.8,"past",359,"VPOS","XLU_US"
"2010-11-30",30.76,"past",359,"VPOS","XLU_US"
"2010-12-01",31.12,"past",359,"VPOS","XLU_US"
"2010-12-02",31.21,"past",359,"VPOS","XLU_US"
"2010-12-03",31.275,"past",359,"VPOS","XLU_US"
"2010-12-06",31.19,"past",359,"VPOS","XLU_US"
"2010-12-07",30.98,"past",359,"VPOS","XLU_US"
"2010-12-08",30.87,"past",359,"VPOS","XLU_US"
"2010-12-09",31,"past",359,"VPOS","XLU_US"
"2010-12-10",31.12,"past",359,"VPOS","XLU_US"
"2010-12-13",31.265,"past",359,"VPOS","XLU_US"
"2010-12-14",31.35,"past",359,"VPOS","XLU_US"
"2010-12-15",31.08,"past",359,"VPOS","XLU_US"
"2010-12-16",31.3575,"past",359,"VPOS","XLU_US"
"2010-12-17",31.15,"past",359,"VPOS","XLU_US"
"2010-12-20",31.19,"past",359,"VPOS","XLU_US"
"2010-12-21",31.2,"past",359,"VPOS","XLU_US"
"2010-12-22",31.34,"past",359,"VPOS","XLU_US"
"2010-12-23",31.36,"past",359,"VPOS","XLU_US"
"2010-12-24",31.36,"past",359,"VPOS","XLU_US"
"2010-12-27",31.38,"past",359,"VPOS","XLU_US"
"2010-12-28",31.49,"past",359,"VPOS","XLU_US"
"2010-12-29",31.38,"past",359,"VPOS","XLU_US"
"2010-12-30",31.33,"past",359,"VPOS","XLU_US"
"2010-12-31",31.34,"past",359,"VPOS","XLU_US"
"2011-01-03",31.4925,"past",359,"VPOS","XLU_US"
"2011-01-04",31.635,"past",359,"VPOS","XLU_US"
"2011-01-05",31.44,"past",359,"VPOS","XLU_US"
"2011-01-06",31.47,"past",359,"VPOS","XLU_US"
"2011-01-07",31.5825,"past",359,"VPOS","XLU_US"
"2011-01-10",31.41,"past",359,"VPOS","XLU_US"
"2011-01-11",31.455,"past",359,"VPOS","XLU_US"
"2011-01-12",31.62,"past",359,"VPOS","XLU_US"
"2011-01-13",31.5925,"past",359,"VPOS","XLU_US"
"2011-01-14",31.74,"past",359,"VPOS","XLU_US"
"2011-01-17",31.74,"past",359,"VPOS","XLU_US"
"2011-01-18",31.815,"past",359,"VPOS","XLU_US"
"2011-01-19",31.74,"past",359,"VPOS","XLU_US"
"2011-01-20",31.98,"past",359,"VPOS","XLU_US"
"2011-01-21",31.95,"past",359,"VPOS","XLU_US"
"2011-01-24",32.13,"past",359,"VPOS","XLU_US"
"2011-01-25",32.0825,"past",359,"VPOS","XLU_US"
"2011-01-26",31.96,"past",359,"VPOS","XLU_US"
"2011-01-27",32.08,"past",359,"VPOS","XLU_US"
"2011-01-28",31.65,"past",359,"VPOS","XLU_US"
"2011-01-31",31.72,"past",359,"VPOS","XLU_US"
"2011-02-01",32.04,"past",359,"VPOS","XLU_US"
"2011-02-02",31.865,"past",359,"VPOS","XLU_US"
"2011-02-03",31.995,"past",359,"VPOS","XLU_US"
"2011-02-04",31.8,"past",359,"VPOS","XLU_US"
"2011-02-07",32.005,"past",359,"VPOS","XLU_US"
"2011-02-08",32.0025,"past",359,"VPOS","XLU_US"
"2011-02-09",32,"past",359,"VPOS","XLU_US"
"2011-02-10",32.06,"past",359,"VPOS","XLU_US"
"2011-02-11",32,"past",359,"VPOS","XLU_US"
"2011-02-14",31.77,"past",359,"VPOS","XLU_US"
"2011-02-15",31.87,"past",359,"VPOS","XLU_US"
"2011-02-16",31.8,"past",359,"VPOS","XLU_US"
"2011-02-17",31.86,"past",359,"VPOS","XLU_US"
"2011-02-18",31.91,"past",359,"VPOS","XLU_US"
"2011-02-21",31.91,"past",359,"VPOS","XLU_US"
"2011-02-22",31.77,"past",359,"VPOS","XLU_US"
"2011-02-23",31.7,"past",359,"VPOS","XLU_US"
"2011-02-24",31.5775,"past",359,"VPOS","XLU_US"
"2011-02-25",31.755,"past",359,"VPOS","XLU_US"
"2011-02-28",32.11,"past",359,"VPOS","XLU_US"
"2011-03-01",31.785,"past",359,"VPOS","XLU_US"
"2011-03-02",31.84,"past",359,"VPOS","XLU_US"
"2011-03-03",32.2,"past",359,"VPOS","XLU_US"
"2011-03-04",32.005,"past",359,"VPOS","XLU_US"
"2011-03-07",32.13,"past",359,"VPOS","XLU_US"
"2011-03-08",32.49,"past",359,"VPOS","XLU_US"
"2011-03-09",32.82,"past",359,"VPOS","XLU_US"
"2011-03-10",32.4475,"past",359,"VPOS","XLU_US"
"2011-03-11",32.52,"past",359,"VPOS","XLU_US"
"2011-03-14",32.09,"past",359,"VPOS","XLU_US"
"2011-03-15",31.48,"past",359,"VPOS","XLU_US"
"2011-03-16",30.985,"past",359,"VPOS","XLU_US"
"2011-03-17",31.03,"past",359,"VPOS","XLU_US"
"2011-03-18",30.88,"past",359,"VPOS","XLU_US"
"2011-03-21",31.24,"past",359,"VPOS","XLU_US"
"2011-03-22",31.285,"past",359,"VPOS","XLU_US"
"2011-03-23",31.27,"past",359,"VPOS","XLU_US"
"2011-03-24",31.4,"past",359,"VPOS","XLU_US"
"2011-03-25",31.39,"past",359,"VPOS","XLU_US"
"2011-03-28",31.28,"past",359,"VPOS","XLU_US"
"2011-03-29",31.585,"past",359,"VPOS","XLU_US"
"2011-03-30",31.95,"past",359,"VPOS","XLU_US"
"2011-03-31",31.87,"past",359,"VPOS","XLU_US"
"2011-04-01",32.12,"past",359,"VPOS","XLU_US"
"2011-04-04",32.1,"past",359,"VPOS","XLU_US"
"2011-04-05",31.97,"past",359,"VPOS","XLU_US"
"2011-04-06",32.2,"past",359,"VPOS","XLU_US"
"2011-04-07",32.07,"past",359,"VPOS","XLU_US"
"2011-04-08",31.98,"past",359,"VPOS","XLU_US"
"2011-04-11",31.56,"past",359,"VPOS","XLU_US"
"2011-04-12",31.48,"past",359,"VPOS","XLU_US"
"2011-04-13",31.56,"past",359,"VPOS","XLU_US"
"2011-04-14",31.75,"past",359,"VPOS","XLU_US"
"2011-04-15",32.1,"past",359,"VPOS","XLU_US"
"2011-04-18",31.82,"past",359,"VPOS","XLU_US"
"2011-04-19",31.83,"past",359,"VPOS","XLU_US"
"2011-04-20",32.24,"past",359,"VPOS","XLU_US"
"2011-04-21",32.24,"past",359,"VPOS","XLU_US"
"2011-04-22",32.24,"past",359,"VPOS","XLU_US"
"2011-04-25",32.28,"past",359,"VPOS","XLU_US"
"2011-04-26",32.54,"past",359,"VPOS","XLU_US"
"2011-04-27",32.8,"past",359,"VPOS","XLU_US"
"2011-04-28",33.09,"past",359,"VPOS","XLU_US"
"2011-04-29",33.16,"past",359,"VPOS","XLU_US"
"2011-05-02",33.17,"past",359,"VPOS","XLU_US"
"2011-05-03",33.38,"past",359,"VPOS","XLU_US"
"2011-05-04",33.34,"past",359,"VPOS","XLU_US"
"2011-05-05",33.1,"past",359,"VPOS","XLU_US"
"2011-05-06",33.29,"past",359,"VPOS","XLU_US"
"2011-05-09",33.36,"past",359,"VPOS","XLU_US"
"2011-05-10",33.84,"past",359,"VPOS","XLU_US"
"2011-05-11",33.73,"past",359,"VPOS","XLU_US"
"2011-05-12",34.07,"past",359,"VPOS","XLU_US"
"2011-05-13",33.91,"past",359,"VPOS","XLU_US"
"2011-05-16",33.95,"past",359,"VPOS","XLU_US"
"2011-05-17",34.2,"past",359,"VPOS","XLU_US"
"2011-05-18",34.09,"past",359,"VPOS","XLU_US"
"2011-05-19",34.17,"past",359,"VPOS","XLU_US"
"2011-05-20",34.13,"past",359,"VPOS","XLU_US"
"2011-05-23",33.73,"past",359,"VPOS","XLU_US"
"2011-05-24",33.7,"past",359,"VPOS","XLU_US"
"2011-05-25",33.63,"past",359,"VPOS","XLU_US"
"2011-05-26",33.62,"past",359,"VPOS","XLU_US"
"2011-05-27",33.62,"past",359,"VPOS","XLU_US"
"2011-05-30",33.62,"past",359,"VPOS","XLU_US"
"2011-05-31",33.87,"past",359,"VPOS","XLU_US"
"2011-06-01",33.52,"past",359,"VPOS","XLU_US"
"2011-06-02",33.42,"past",359,"VPOS","XLU_US"
"2011-06-03",33.19,"past",359,"VPOS","XLU_US"
"2011-06-06",33.039,"past",359,"VPOS","XLU_US"
"2011-06-07",33.08,"past",359,"VPOS","XLU_US"
"2011-06-08",33.16,"past",359,"VPOS","XLU_US"
"2011-06-09",33.19,"past",359,"VPOS","XLU_US"
"2011-06-10",32.97,"past",359,"VPOS","XLU_US"
"2011-06-13",33.12,"past",359,"VPOS","XLU_US"
"2011-06-14",33.25,"past",359,"VPOS","XLU_US"
"2011-06-15",32.84,"past",359,"VPOS","XLU_US"
"2011-06-16",33.1,"past",359,"VPOS","XLU_US"
"2011-06-17",32.99,"past",359,"VPOS","XLU_US"
"2011-06-20",33.18,"past",359,"VPOS","XLU_US"
"2011-06-21",33.2,"past",359,"VPOS","XLU_US"
"2011-06-22",32.98,"past",359,"VPOS","XLU_US"
"2011-06-23",32.7,"past",359,"VPOS","XLU_US"
"2011-06-24",32.8,"past",359,"VPOS","XLU_US"
"2011-06-27",33.04,"past",359,"VPOS","XLU_US"
"2011-06-28",33.19,"past",359,"VPOS","XLU_US"
"2011-06-29",33.41,"past",359,"VPOS","XLU_US"
"2011-06-30",33.48,"past",359,"VPOS","XLU_US"
"2011-07-01",33.88,"future",359,"VPOS","XLU_US"
"2011-07-04",33.88,"future",359,"VPOS","XLU_US"
"2011-07-05",33.68,"future",359,"VPOS","XLU_US"
"2011-07-06",33.75,"future",359,"VPOS","XLU_US"
"2011-07-07",33.89,"future",359,"VPOS","XLU_US"
"2011-07-08",33.76,"future",359,"VPOS","XLU_US"
"2011-07-11",33.4,"future",359,"VPOS","XLU_US"
"2011-07-12",33.55,"future",359,"VPOS","XLU_US"
"2011-07-13",33.46,"future",359,"VPOS","XLU_US"
"2011-07-14",33.31,"future",359,"VPOS","XLU_US"
"2011-07-15",33.36,"future",359,"VPOS","XLU_US"
"2011-07-18",33.04,"future",359,"VPOS","XLU_US"
"2011-07-19",33.33,"future",359,"VPOS","XLU_US"
"2011-07-20",33.53,"future",359,"VPOS","XLU_US"
"2011-07-21",34.03,"future",359,"VPOS","XLU_US"
"2011-07-22",33.82,"future",359,"VPOS","XLU_US"
"2011-07-25",33.94,"future",359,"VPOS","XLU_US"
"2011-07-26",33.82,"future",359,"VPOS","XLU_US"
"2011-07-27",33.72,"future",359,"VPOS","XLU_US"
"2011-07-28",33.51,"future",359,"VPOS","XLU_US"
"2011-07-29",33.17,"future",359,"VPOS","XLU_US"
"2011-08-01",33.27,"future",359,"VPOS","XLU_US"
"2011-08-02",32.7,"future",359,"VPOS","XLU_US"
"2011-08-03",32.7,"future",359,"VPOS","XLU_US"
"2011-08-04",31.63,"future",359,"VPOS","XLU_US"
"2011-08-05",31.89,"future",359,"VPOS","XLU_US"
"2011-08-08",30.2,"future",359,"VPOS","XLU_US"
"2011-08-09",31.19,"future",359,"VPOS","XLU_US"
"2011-08-10",30.6,"future",359,"VPOS","XLU_US"
"2011-08-11",31.89,"future",359,"VPOS","XLU_US"
"2011-08-12",31.7,"future",359,"VPOS","XLU_US"
"2011-08-15",32.78,"future",359,"VPOS","XLU_US"
"2011-08-16",32.74,"future",359,"VPOS","XLU_US"
"2011-08-17",32.98,"future",359,"VPOS","XLU_US"
"2011-08-18",32.59,"future",359,"VPOS","XLU_US"
"2011-08-19",32.39,"future",359,"VPOS","XLU_US"
"2011-08-22",32.31,"future",359,"VPOS","XLU_US"
"2011-08-23",32.89,"future",359,"VPOS","XLU_US"
"2011-08-24",33.6,"future",359,"VPOS","XLU_US"
"2011-08-25",33.05,"future",359,"VPOS","XLU_US"
"2011-08-26",33,"future",359,"VPOS","XLU_US"
"2011-08-29",33.655,"future",359,"VPOS","XLU_US"
"2011-08-30",33.67,"future",359,"VPOS","XLU_US"
"2011-08-31",33.89,"future",359,"VPOS","XLU_US"
"2011-09-01",33.67,"future",359,"VPOS","XLU_US"
"2011-09-02",33.29,"future",359,"VPOS","XLU_US"
"2011-09-05",33.29,"future",359,"VPOS","XLU_US"
"2011-09-06",33.13,"future",359,"VPOS","XLU_US"
"2011-09-07",33.5,"future",359,"VPOS","XLU_US"
"2011-09-08",33.48,"future",359,"VPOS","XLU_US"
"2011-09-09",32.8,"future",359,"VPOS","XLU_US"
"2011-09-12",33.07,"future",359,"VPOS","XLU_US"
"2011-09-13",33.29,"future",359,"VPOS","XLU_US"
"2011-09-14",33.52,"future",359,"VPOS","XLU_US"
"2011-09-15",33.94,"future",359,"VPOS","XLU_US"
"2011-09-16",33.98,"future",359,"VPOS","XLU_US"
"2011-09-19",33.79,"future",359,"VPOS","XLU_US"
"2011-09-20",34.28,"future",359,"VPOS","XLU_US"
"2011-09-21",33.65,"future",359,"VPOS","XLU_US"
"2011-09-22",33.08,"future",359,"VPOS","XLU_US"
"2011-09-23",33.41,"future",359,"VPOS","XLU_US"
"2011-09-26",33.68,"future",359,"VPOS","XLU_US"
"2011-09-27",33.8,"future",359,"VPOS","XLU_US"
"2011-09-28",33.46,"future",359,"VPOS","XLU_US"
"2011-09-29",34,"future",359,"VPOS","XLU_US"
"2011-09-30",33.62,"future",359,"VPOS","XLU_US"
"2011-10-03",32.82,"future",359,"VPOS","XLU_US"
"2011-10-04",32.66,"future",359,"VPOS","XLU_US"
"2011-10-05",32.68,"future",359,"VPOS","XLU_US"
"2011-10-06",33.26,"future",359,"VPOS","XLU_US"
"2011-10-07",33.4,"future",359,"VPOS","XLU_US"
"2011-10-10",34.05,"future",359,"VPOS","XLU_US"
"2011-10-11",33.74,"future",359,"VPOS","XLU_US"
"2011-10-12",33.66,"future",359,"VPOS","XLU_US"
"2011-10-13",33.66,"future",359,"VPOS","XLU_US"
"2011-10-14",33.98,"future",359,"VPOS","XLU_US"
"2011-10-17",33.84,"future",359,"VPOS","XLU_US"
"2011-10-18",34.08,"future",359,"VPOS","XLU_US"
"2011-10-19",34.11,"future",359,"VPOS","XLU_US"
"2011-10-20",34.3,"future",359,"VPOS","XLU_US"
"2011-10-21",34.88,"future",359,"VPOS","XLU_US"
"2011-10-24",34.73,"future",359,"VPOS","XLU_US"
"2011-10-25",34.34,"future",359,"VPOS","XLU_US"
"2011-10-26",34.48,"future",359,"VPOS","XLU_US"
"2011-10-27",35.3,"future",359,"VPOS","XLU_US"
"2011-10-28",35.01,"future",359,"VPOS","XLU_US"
"2011-10-31",34.85,"future",359,"VPOS","XLU_US"
"2011-11-01",34.12,"future",359,"VPOS","XLU_US"
"2011-11-02",34.72,"future",359,"VPOS","XLU_US"
"2011-11-03",35.14,"future",359,"VPOS","XLU_US"
"2011-11-04",34.98,"future",359,"VPOS","XLU_US"
"2011-11-07",35.17,"future",359,"VPOS","XLU_US"
"2011-11-08",35.4,"future",359,"VPOS","XLU_US"
"2011-11-09",34.63,"future",359,"VPOS","XLU_US"
"2011-11-10",34.86,"future",359,"VPOS","XLU_US"
"2011-11-11",35.36,"future",359,"VPOS","XLU_US"
"2011-11-14",34.94,"future",359,"VPOS","XLU_US"
"2011-11-15",35,"future",359,"VPOS","XLU_US"
"2011-11-16",34.58,"future",359,"VPOS","XLU_US"
"2011-11-17",34.4,"future",359,"VPOS","XLU_US"
"2011-11-18",34.64,"future",359,"VPOS","XLU_US"
"2011-11-21",34.21,"future",359,"VPOS","XLU_US"
"2011-11-22",33.79,"future",359,"VPOS","XLU_US"
"2011-11-23",33.26,"future",359,"VPOS","XLU_US"
"2011-11-24",33.26,"future",359,"VPOS","XLU_US"
"2011-11-25",33.43,"future",359,"VPOS","XLU_US"
"2011-11-28",33.85,"future",359,"VPOS","XLU_US"
"2011-11-29",34.22,"future",359,"VPOS","XLU_US"
"2011-11-30",35.21,"future",359,"VPOS","XLU_US"
"2011-12-01",35.11,"future",359,"VPOS","XLU_US"
"2011-12-02",34.75,"future",359,"VPOS","XLU_US"
"2011-12-05",35.02,"future",359,"VPOS","XLU_US"
"2011-12-06",35.12,"future",359,"VPOS","XLU_US"
"2011-12-07",35.07,"future",359,"VPOS","XLU_US"
"2011-12-08",34.56,"future",359,"VPOS","XLU_US"
"2011-12-09",35,"future",359,"VPOS","XLU_US"
"2011-12-12",34.7,"future",359,"VPOS","XLU_US"
"2011-12-13",34.83,"future",359,"VPOS","XLU_US"
"2011-12-14",34.61,"future",359,"VPOS","XLU_US"
"2011-12-15",35.03,"future",359,"VPOS","XLU_US"
"2011-12-16",34.54,"future",359,"VPOS","XLU_US"
"2011-12-19",34.28,"future",359,"VPOS","XLU_US"
"2011-12-20",35.01,"future",359,"VPOS","XLU_US"
"2011-12-21",35.53,"future",359,"VPOS","XLU_US"
"2011-12-22",35.57,"future",359,"VPOS","XLU_US"
"2011-12-23",35.8,"future",359,"VPOS","XLU_US"
"2011-12-26",35.8,"future",359,"VPOS","XLU_US"
"2011-12-27",36.09,"future",359,"VPOS","XLU_US"
"2011-12-28",35.96,"future",359,"VPOS","XLU_US"
"2011-12-29",36.24,"future",359,"VPOS","XLU_US"
"2011-12-30",35.98,"future",359,"VPOS","XLU_US"
"2012-01-02",35.98,"future",359,"VPOS","XLU_US"
"2012-01-03",35.34,"future",359,"VPOS","XLU_US"
"2012-01-04",35.14,"future",359,"VPOS","XLU_US"
"2012-01-05",35.21,"future",359,"VPOS","XLU_US"
"2012-01-06",35.02,"future",359,"VPOS","XLU_US"
"2012-01-09",35.07,"future",359,"VPOS","XLU_US"
"2012-01-10",35.12,"future",359,"VPOS","XLU_US"
"2012-01-11",34.96,"future",359,"VPOS","XLU_US"
"2012-01-12",34.91,"future",359,"VPOS","XLU_US"
"2012-01-13",34.89,"future",359,"VPOS","XLU_US"
"2012-01-16",34.89,"future",359,"VPOS","XLU_US"
"2012-01-17",34.86,"future",359,"VPOS","XLU_US"
"2012-01-18",34.85,"future",359,"VPOS","XLU_US"
"2012-01-19",34.56,"future",359,"VPOS","XLU_US"
"2012-01-20",34.61,"future",359,"VPOS","XLU_US"
"2012-01-23",34.75,"future",359,"VPOS","XLU_US"
"2012-01-24",34.47,"future",359,"VPOS","XLU_US"
"2012-01-25",35.04,"future",359,"VPOS","XLU_US"
"2012-01-26",35.16,"future",359,"VPOS","XLU_US"
"2012-01-27",34.73,"future",359,"VPOS","XLU_US"
"2012-01-30",34.51,"future",359,"VPOS","XLU_US"
"2012-01-31",34.68,"future",359,"VPOS","XLU_US"
"2012-02-01",34.8,"future",359,"VPOS","XLU_US"
"2012-02-02",34.74,"future",359,"VPOS","XLU_US"
"2012-02-03",34.83,"future",359,"VPOS","XLU_US"
"2012-02-06",34.68,"future",359,"VPOS","XLU_US"
"2012-02-07",34.93,"future",359,"VPOS","XLU_US"
"2012-02-08",34.97,"future",359,"VPOS","XLU_US"
"2012-02-09",34.87,"future",359,"VPOS","XLU_US"
"2012-02-10",34.8,"future",359,"VPOS","XLU_US"
"2012-02-13",34.76,"future",359,"VPOS","XLU_US"
"2012-02-14",34.77,"future",359,"VPOS","XLU_US"
"2012-02-15",34.7,"future",359,"VPOS","XLU_US"
"2012-02-16",35.07,"future",359,"VPOS","XLU_US"
"2012-02-17",35.05,"future",359,"VPOS","XLU_US"
"2012-02-20",35.05,"future",359,"VPOS","XLU_US"
"2012-02-21",34.92,"future",359,"VPOS","XLU_US"
"2012-02-22",34.96,"future",359,"VPOS","XLU_US"
